date,contract,IM_price,MO_price,basis,rolling_mean,upper,lower,basis_check,basis_definition_error,IM_change,MO_change,basis_change,IM_return,MO_return,previous_contract,contract_changed,previous_strike,strike_changed,strike_change,days_to_expiry,rolling_std,z_score,basis_change_std,basis_change_z
2023-10-16,202310,6010.8,6017.0,6.199999999999818,2.9238095238095245,24.221673226363055,-18.374054178744007,6.199999999999818,0.0,-65.80000000000018,-64.59999999999945,1.2000000000007276,-0.010828423789619235,-0.010622204682978031,202310,False,,False,,,9.559343834461396,0.3427212717654992,14.522092400090457,0.08263272033672316
2023-10-17,202310,5995.0,6004.8,9.800000000000182,2.992063492063492,24.220858537365693,-18.236731553238712,9.800000000000182,0.0,-15.800000000000182,-12.199999999999818,3.600000000000364,-0.0026286018500033537,-0.0020275884992521087,202310,False,,False,,,9.56386803114578,0.7118392355233156,14.521909744460608,0.24790127905688067
2023-10-18,202310,5908.8,5898.8,-10.0,2.9547619047619027,24.102063272804777,-18.19253946328097,-10.0,0.0,-86.19999999999982,-106.0,-19.800000000000182,-0.014378648874061706,-0.017652544630961886,202310,False,,False,,,9.483037275029371,-1.3660983848364951,14.476100122183187,-1.3677716949234584
2023-10-19,202311,5841.6,5834.8,-6.800000000000182,3.026190476190474,23.873068061705652,-17.8206871093247,-6.800000000000182,0.0,-67.19999999999982,-64.0,3.199999999999818,-0.011372867587327362,-0.010849664338509535,202310,True,,False,,,9.48449260635489,-1.0360270057680068,14.608357370029749,0.21905269147952816
2023-10-20,202311,5758.0,5772.2,14.199999999999818,2.939682539682537,23.767936096061625,-17.888571016696552,14.199999999999818,0.0,-83.60000000000036,-62.600000000000364,21.0,-0.014311147630786114,-0.010728731061904528,202311,False,,False,,,9.473273622740647,1.1886405807266904,14.610742415749836,1.4372986260686371
2023-10-23,202311,5603.8,5610.2,6.399999999999636,3.052380952380948,23.81542986966412,-17.710667964902225,6.399999999999636,0.0,-154.19999999999982,-162.0,-7.800000000000182,-0.026780131990274403,-0.028065555594054215,202311,False,,False,,,9.545022712694779,0.3507188142325099,14.699338128437585,-0.530636136936681
2023-10-24,202311,5690.4,5684.6,-5.799999999999272,3.10873015873015,23.830534135657036,-17.613073818196735,-5.799999999999272,0.0,86.59999999999945,74.40000000000055,-12.199999999998909,0.015453799207680419,0.013261559302698789,202311,False,,False,,,9.49956383900407,-0.937804125506399,14.706312257055393,-0.8295757486140637
2023-10-25,202311,5749.8,5740.6,-9.199999999999818,3.1111111111111076,23.828664878047043,-17.60644265582483,-9.199999999999818,0.0,59.400000000000546,56.0,-3.4000000000005457,0.010438633487979798,0.009851176863807432,202311,False,,False,,,8.97508898129833,-1.3716979449188713,14.135834398485692,-0.24052347418308553
2023-10-26,202311,5774.4,5785.8,11.400000000000546,2.927777777777775,23.25498387350717,-17.399428317951624,11.400000000000546,0.0,24.599999999999454,45.19999999999982,20.600000000000364,0.004278409683815099,0.007873741420757474,202311,False,,False,,,9.036868144362085,0.9375175212120821,13.841360796065752,1.4882929723106184
2023-10-27,202311,5913.4,5907.4,-6.0,3.003968253968254,23.31361741665674,-17.305680908720234,-6.0,0.0,139.0,121.59999999999945,-17.400000000000546,0.0240717650318647,0.021016972588060234,202311,False,,False,,,9.02546319357551,-0.997618411471385,13.976296672826676,-1.2449649865998038
2023-10-30,202311,5986.2,5976.6,-9.599999999999454,2.9682539682539684,23.30955927792214,-17.373051341414204,-9.599999999999454,0.0,72.80000000000018,69.20000000000073,-3.5999999999994543,0.01231102242364801,0.011714121271625633,202311,False,,False,,,8.861738434461275,-1.4182605434818925,14.06098391603042,-0.2560276024421893
2023-10-31,202311,5937.2,5945.8,8.600000000000364,2.97539682539683,23.29769531992443,-17.346901669130773,8.600000000000364,0.0,-49.0,-30.800000000000182,18.199999999999818,-0.008185493301259616,-0.005153431717029755,202311,False,,False,,,8.869709206853473,0.6341361417189978,14.039909061836683,1.2963046925617991
2023-11-01,202311,5933.6,5940.4,6.799999999999272,3.0095238095238153,23.34063832437647,-17.321590705328838,6.799999999999272,0.0,-3.5999999999994543,-5.400000000000546,-1.8000000000010914,-0.0006063464259246087,-0.000908204110464661,202311,False,,False,,,8.895497442384812,0.42611177340288914,14.140552187294993,-0.1272934731373755
2023-11-02,202311,5883.0,5880.8,-2.199999999999818,3.079365079365083,23.34076940270825,-17.182039243978085,-2.199999999999818,0.0,-50.600000000000364,-59.599999999999454,-8.99999999999909,-0.0085277066199273,-0.010032994411150686,202311,False,,False,,,8.908439988589636,-0.5926250932965781,14.130334015653577,-0.6369276189811858
2023-11-03,202311,5967.4,5962.0,-5.399999999999636,3.094444444444449,23.334356976821766,-17.14546808793287,-5.399999999999636,0.0,84.39999999999964,81.19999999999982,-3.199999999999818,0.014346421893591588,0.01380764521833755,202311,False,,False,,,8.904852609672986,-0.9539118519734856,14.158580080607901,-0.2260113642597998
2023-11-06,202311,6076.2,6086.8,10.600000000000364,3.019841269841277,23.245792330623612,-17.20610979094106,10.600000000000364,0.0,108.80000000000018,124.80000000000018,16.0,0.01823239601836657,0.020932572962093277,202311,False,,False,,,8.81955471974323,0.859471818139564,14.129145177056555,1.1324110411138963
2023-11-07,202311,6107.0,6096.2,-10.800000000000182,2.9722222222222294,23.069137033931373,-17.124692589486916,-10.800000000000182,0.0,30.800000000000182,9.399999999999636,-21.400000000000546,0.0050689575721667435,0.0015443254255109728,202311,False,,False,,,8.865844345554217,-1.553402212517807,14.133641506074051,-1.5141179285468445
2023-11-08,202311,6098.6,6112.0,13.399999999999636,2.942857142857148,23.09870298962136,-17.21298870390707,13.399999999999636,0.0,-8.399999999999636,15.800000000000182,24.199999999999818,-0.0013754707712460013,0.0025917784849578407,202311,False,,False,,,8.932859327089815,1.170637807474492,14.289782886716374,1.693517682658137
2023-11-09,202311,6070.4,6074.6,4.200000000000728,2.9309523809523825,23.05840229846877,-17.196497536564003,4.200000000000728,0.0,-28.200000000000728,-37.399999999999636,-9.199999999998909,-0.004624012068343619,-0.006119109947643975,202311,False,,False,,,8.979994600794743,0.14131941893773883,14.494646730375354,-0.6347170904634158
2023-11-10,202311,6065.2,6065.6,0.4000000000005457,3.0071428571428616,23.00696243515665,-16.992676720870925,0.4000000000005457,0.0,-5.199999999999818,-9.0,-3.800000000000182,-0.0008566157090141857,-0.0014815790340104718,202311,False,,False,,,8.93416640168119,-0.29181713658833525,14.420409078101597,-0.26351540926607614
2023-11-13,202311,6111.0,6123.8,12.800000000000182,3.0904761904761986,22.869050111271253,-16.688097730318855,12.800000000000182,0.0,45.80000000000018,58.19999999999982,12.399999999999636,0.007551276132691465,0.00959509364283817,202311,False,,False,,,8.927912421278556,1.0875469372193385,14.413357441181763,0.8603130846231862
2023-11-14,202311,6153.4,6166.0,12.600000000000364,3.0904761904761986,22.869050111271253,-16.688097730318855,12.600000000000364,0.0,42.399999999999636,42.19999999999982,-0.1999999999998181,0.00693830796923578,0.006891146020444827,202311,False,,False,,,8.98460613909966,1.0584241159042178,14.46555490770664,-0.013825947312485504
2023-11-15,202312,6144.8,6157.0,12.199999999999818,2.989682539682549,22.307322301562703,-16.327957222197607,12.199999999999818,0.0,-8.599999999999454,-9.0,-0.4000000000005457,-0.0013976013260960096,-0.0014596172559195875,202311,True,,False,,,9.038893290618699,1.0189651724151327,14.465531445473994,-0.027651939474764235
2023-11-16,202312,6101.0,6092.2,-8.800000000000182,3.0555555555555665,22.385206713813883,-16.274095602702747,-8.800000000000182,0.0,-43.80000000000018,-64.80000000000018,-21.0,-0.007127978127847934,-0.010524606139353576,202312,False,,False,,,9.080976897566755,-1.305537464667754,14.465320283667689,-1.4517480144363206
2023-11-17,202312,6146.0,6154.0,8.0,3.0246031746031847,22.40524717622014,-16.356040827013768,8.0,0.0,45.0,61.80000000000018,16.800000000000182,0.0073758400262251556,0.010144118709169092,202312,False,,False,,,9.14195368461889,0.5442378070420327,14.615563311384474,1.1494596302637332
2023-11-20,202312,6208.6,6215.8,7.199999999999818,3.038095238095247,22.427875388327298,-16.351684912136797,7.199999999999818,0.0,62.600000000000364,61.80000000000018,-0.8000000000001819,0.010185486495281504,0.010042248943776366,202312,False,,False,,,9.141050488888233,0.45529830154244744,14.707543450332942,-0.054393855962538186
2023-11-21,202312,6168.8,6160.6,-8.199999999999818,3.0984126984127065,22.444816408024735,-16.247991011199325,-8.199999999999818,0.0,-39.80000000000018,-55.19999999999982,-15.399999999999636,-0.006410462906291325,-0.008880594613726256,202312,False,,False,,,9.068492685995805,-1.245897536628145,14.694004274402493,-1.04804651696114
2023-11-22,202312,6109.0,6096.8,-12.199999999999818,2.992063492063499,22.290840005926217,-16.30671302179922,-12.199999999999818,0.0,-59.80000000000018,-63.80000000000018,-4.0,-0.009693943716768239,-0.010356134142778362,202312,False,,False,,,9.075262413770064,-1.6740081773296294,14.605547583093806,-0.27386854051470655
2023-11-23,202312,6169.6,6178.6,9.0,2.9841269841269913,22.306321356030065,-16.338067387776082,9.0,0.0,60.600000000000364,81.80000000000018,21.199999999999818,0.009919790473072565,0.013416874425928427,202312,False,,False,,,9.181816681668028,0.655194197885045,14.55703530145042,1.456340495230338
2023-11-24,202312,6082.4,6086.0,3.600000000000364,3.0500000000000087,22.3404451711307,-16.240445171130684,3.600000000000364,0.0,-87.20000000000073,-92.60000000000036,-5.399999999999636,-0.014133817427386064,-0.014987213931958787,202312,False,,False,,,9.099472734197516,0.06044306258903909,14.615209318868496,-0.36947811572073347
2023-11-27,202312,6072.6,6082.8,10.199999999999818,3.218253968253979,21.768221389857903,-15.331713453349948,10.199999999999818,0.0,-9.799999999999272,-3.199999999999818,6.599999999999454,-0.0016112061028540348,-0.0005257969109431215,202312,False,,False,,,9.070156191231405,0.7697492617046064,14.463144942098843,0.45633228640255086
2023-11-28,202312,6094.0,6099.0,5.0,3.238095238095249,21.807261424008633,-15.331070947818136,5.0,0.0,21.399999999999636,16.199999999999818,-5.199999999999818,0.0035240259526396756,0.0026632471887946263,202312,False,,False,,,9.107860740740785,0.19344880340819168,14.46029059322121,-0.3596054979999854
2023-11-29,202312,6069.0,6076.6,7.600000000000364,3.2246031746031867,21.783645369080105,-15.334439019873733,7.600000000000364,0.0,-25.0,-22.399999999999636,2.600000000000364,-0.00410239579914673,-0.003672733234956538,202312,False,,False,,,9.111324067479229,0.4802152566402667,14.469413368631121,0.17968938572430437
2023-11-30,202312,6024.2,6036.0,11.800000000000182,3.271428571428584,21.814779001991734,-15.27192185913457,11.800000000000182,0.0,-44.80000000000018,-40.600000000000364,4.199999999999818,-0.007381776239907767,-0.00668136787019058,202312,False,,False,,,9.11692199520577,0.9354660962391077,14.4584217532882,0.29048813706410487
2023-12-01,202312,6090.2,6092.2,2.0,3.1992063492063667,21.464170673650756,-15.065757975238022,2.0,0.0,66.0,56.19999999999982,-9.800000000000182,0.010955811560041218,0.009310801855533457,202312,False,,False,,,9.165797424351169,-0.1308349174312301,14.447928095842123,-0.6782979493662114
2023-12-04,202312,6069.0,6060.2,-8.800000000000182,3.2388888888889027,21.449510932120116,-14.971733154342312,-8.800000000000182,0.0,-21.199999999999818,-32.0,-10.800000000000182,-0.0034810022659353956,-0.005252618101835083,202312,False,,False,,,9.156120875946844,-1.3148459977756826,14.48077792430114,-0.7458162853168265
2023-12-05,202312,5973.8,5952.6,-21.199999999999815,3.207142857142871,21.473846567117597,-15.059560852831856,-21.199999999999818,3.552713678800501e-15,-95.19999999999982,-107.59999999999945,-12.399999999999633,-0.015686274509803866,-0.017755189597702947,202312,False,,False,,,9.213738315004061,-2.648994579908679,14.498418443876398,-0.8552657000486105
2023-12-06,202312,5998.6,5994.6,-4.0,3.0539682539682698,21.489299840493047,-15.381363332556507,-4.0,0.0,24.800000000000182,42.0,17.199999999999815,0.004151461381365351,0.007055740348755224,202312,False,,False,,,9.475385656179563,-0.7444518365717265,14.546352106145289,1.1824270356231414
2023-12-07,202312,6023.4,6014.2,-9.199999999999818,3.004761904761922,21.448981368996545,-15.439457559472702,-9.199999999999818,0.0,24.799999999999272,19.599999999999454,-5.199999999999818,0.004134298002867132,0.0032696093150501593,202312,False,,False,,,9.486344039319011,-1.2865611719515366,14.646581840004767,-0.3550316419764822
2023-12-08,202312,6009.0,6000.6,-8.399999999999636,2.9690476190476365,21.472945591694664,-15.534850353599392,-8.399999999999636,0.0,-14.399999999999636,-13.599999999999454,0.8000000000001819,-0.0023906763621873717,-0.0022613148880981093,202312,False,,False,,,9.51099820569255,-1.1953579816935131,14.606468194991935,0.05477025584285152
2023-12-11,202312,6070.6,6072.799999999999,2.1999999999989086,2.9198412698412888,21.47859723586415,-15.638914696181573,2.1999999999989086,0.0,61.600000000000364,72.19999999999891,10.599999999998545,0.01025128973206857,0.012032130120321227,202312,False,,False,,,9.557950627724551,-0.07531334884220382,14.597911985740705,0.7261312446843537
2023-12-12,202312,6078.0,6082.0,4.0,2.885714285714299,21.417886621867225,-15.64645805043862,4.0,0.0,7.399999999999636,9.200000000000728,1.8000000000010914,0.0012189898856784787,0.0015149519167436676,202312,False,,False,,,9.522302369923068,0.11701851831603867,14.628664817522887,0.12304608947256544
2023-12-13,202312,6033.0,6020.8,-12.199999999999818,2.907936507936523,21.43193585538982,-15.616062839516776,-12.199999999999818,0.0,-45.0,-61.19999999999982,-16.199999999999818,-0.007403751233958533,-0.010062479447550121,202312,False,,False,,,9.463561377166307,-1.5964324534724093,14.504647252490821,-1.1168834179830096
2023-12-14,202312,6004.6,5997.2,-7.400000000000546,2.819841269841289,21.41939179075696,-15.77970925107438,-7.400000000000546,0.0,-28.399999999999636,-23.600000000000364,4.799999999999272,-0.004707442400132544,-0.003919744884400833,202312,False,,False,,,9.561216904080178,-1.0688849936539557,14.536924215822376,0.3301936454188035
2023-12-15,202401,5897.2,5912.6,15.400000000000546,2.8222222222222397,21.416363250154255,-15.771918805709774,15.400000000000546,0.0,-107.40000000000055,-84.59999999999945,22.80000000000109,-0.017886287179828875,-0.01410658307210022,202312,True,,False,,,9.59282139009281,1.311165637960097,14.531453172794816,1.569010320501621
2023-12-18,202401,5824.8,5836.0,11.199999999999818,2.9134920634920807,21.52796791394247,-15.700983786958307,11.199999999999818,0.0,-72.39999999999964,-76.60000000000036,-4.200000000000728,-0.012277012819643107,-0.012955383418462363,202401,False,,False,,,9.67320907131515,0.8566451810785809,14.671541338677496,-0.28626849102272434
2023-12-19,202401,5823.2,5848.2,25.0,2.9285714285714466,21.56378817960494,-15.706645322462046,25.0,0.0,-1.6000000000003638,12.199999999999818,13.800000000000182,-0.00027468754292003794,0.0020904729266619793,202401,False,,False,,,9.705051480668416,2.2742206587355915,14.627689254605126,0.9434162675868734
2023-12-20,202401,5751.6,5752.400000000001,0.8000000000001819,2.9888888888889062,21.81088538273005,-15.833107604952234,0.8000000000001819,0.0,-71.59999999999945,-95.79999999999927,-24.199999999999818,-0.012295645006182077,-0.01638110871721199,202401,False,,False,,,9.98106065091139,-0.21930423683868233,14.671262503082033,-1.649483130365642
2023-12-21,202401,5773.2,5775.4,2.199999999999818,2.960317460317478,21.77362256595117,-15.852987645316214,2.199999999999818,0.0,21.599999999999454,22.99999999999909,1.3999999999996362,0.0037554767369079034,0.003998331131353616,202401,False,,False,,,9.97411012207469,-0.07622910224691888,14.872794497390649,0.09413160386538379
2023-12-22,202401,5716.4,5726.6,10.200000000000728,2.942857142857162,21.750763059938254,-15.865048774223933,10.200000000000728,0.0,-56.80000000000018,-48.79999999999927,8.00000000000091,-0.009838564401025485,-0.008449631194376028,202401,False,,False,,,9.9606942681236,0.7285780149249244,14.845878113796251,0.5388701118707503
2023-12-25,202401,5713.0,5720.200000000001,7.200000000000728,2.9746031746031942,21.804467333119305,-15.85526098391292,7.200000000000728,0.0,-3.399999999999636,-6.399999999999636,-3.0,-0.0005947799314253155,-0.001117591590123257,202401,False,,False,,,9.992185027118033,0.42287015441869086,14.865649645876129,-0.20180752751913728
2023-12-26,202401,5640.8,5642.8,2.0,3.0365079365079612,21.81870860055717,-15.745692727541243,2.0,0.0,-72.19999999999982,-77.40000000000055,-5.200000000000728,-0.012637843514790803,-0.013530995419740677,202401,False,,False,,,9.995919167340253,-0.10369310907340587,14.850867947291045,-0.35014788485472076
2023-12-27,202401,5675.0,5675.599999999999,0.5999999999994543,3.0365079365079573,21.81870860055717,-15.745692727541252,0.5999999999994543,0.0,34.19999999999982,32.79999999999927,-1.4000000000005457,0.00606296979151888,0.005812717090805775,202401,False,,False,,,9.993821121375992,-0.24380143559874265,14.845561864432916,-0.09430427846282288
2023-12-28,202401,5802.6,5805.6,3.0,2.989682539682556,21.73693973066689,-15.75757465130178,3.0,0.0,127.60000000000036,130.0000000000009,2.4000000000005457,0.022484581497797418,0.022905067305659443,202401,False,,False,,,9.986313664514094,0.0010331600492488504,14.844782234709859,0.16167296778452564
2023-12-29,202401,5888.0,5893.0,5.0,2.9992063492063643,21.744026549011647,-15.745613850598918,5.0,0.0,85.39999999999964,87.39999999999964,2.0,0.014717540412918284,0.015054430205319047,202401,False,,False,,,9.955065712155475,0.2009824654748987,14.841770702168777,0.13475481060408426
2024-01-02,202401,5850.4,5833.4,-17.0,2.915873015873031,21.435412178707832,-15.60366614696177,-17.0,0.0,-37.600000000000364,-59.600000000000364,-22.0,-0.006385869565217472,-0.010113694213473634,202401,False,,False,,,9.945504847249683,-2.0024999556840535,14.84097236053145,-1.482382654286689
2024-01-03,202401,5798.2,5808.4,10.199999999999818,2.773015873015888,21.349605050395205,-15.80357330436343,10.199999999999818,0.0,-52.19999999999982,-25.0,27.199999999999818,-0.008922466839874188,-0.004285665306682174,202401,False,,False,,,10.087675448764019,0.7362433659474952,14.94018998432332,1.8205926449757779
2024-01-04,202401,5759.6,5767.6,8.0,2.832539682539698,21.407806266869994,-15.7427269017906,8.0,0.0,-38.599999999999454,-40.79999999999927,-2.199999999999818,-0.006657238453313008,-0.0070243096205494515,202401,False,,False,,,10.106358634467963,0.5113078314712247,15.121371724426353,-0.1454894463341604
2024-01-05,202401,5664.6,5668.8,4.199999999999818,2.782539682539696,21.23315565800666,-15.668076292927267,4.199999999999818,0.0,-95.0,-98.80000000000018,-3.800000000000182,-0.016494200986179597,-0.01713017546293094,202401,False,,False,,,10.123760230868841,0.14001322484288753,15.118128658713424,-0.25135386037411644
2024-01-08,202401,5505.6,5485.0,-20.600000000000364,2.758730158730169,21.186377322123032,-15.668917004662694,-20.600000000000364,0.0,-159.0,-183.80000000000018,-24.800000000000182,-0.028069060480881314,-0.03242308777871861,202401,False,,False,,,10.123255554924182,-2.307432626984144,15.122890403008684,-1.6398981503606114
2024-01-09,202401,5501.8,5508.4,6.599999999999454,2.6071428571428643,21.172460795843957,-15.958175081558228,6.599999999999454,0.0,-3.800000000000182,23.399999999999636,27.199999999999818,-0.0006902063353676491,0.00426618049225147,202401,False,,False,,,10.366846924282985,0.38515637126886126,15.320188700475587,1.7754350505588383
2024-01-10,202401,5499.2,5484.2,-15.0,2.6468253968254003,21.203325728161968,-15.909674934511168,-15.0,0.0,-2.600000000000364,-24.199999999999818,-21.599999999999454,-0.0004725726125995866,-0.004393290247621806,202401,False,,False,,,10.270730994019637,-1.71816644862967,15.502192611291276,-1.3933512853057148
2024-01-11,202401,5591.2,5593.2,2.0,2.566666666666671,21.25293791236284,-16.1196045790295,2.0,0.0,92.0,109.0,17.0,0.016729706139074763,0.019875278071550984,202401,False,,False,,,10.328348944492165,-0.054865174454515234,15.407814362664858,1.103336242237784
2024-01-12,202401,5566.4,5556.400000000001,-9.99999999999909,2.5301587301587354,21.184613905981696,-16.124296445664225,-9.99999999999909,0.0,-24.800000000000182,-36.79999999999927,-11.99999999999909,-0.004435541565317003,-0.00657941786454963,202401,False,,False,,,10.19266739803027,-1.2293306786974403,15.49949494126636,-0.7742187758679736
2024-01-15,202401,5538.8,5530.8,-8.0,2.526190476190485,21.19091833441628,-16.138537382035306,-8.0,0.0,-27.599999999999454,-25.600000000000364,1.9999999999990905,-0.0049583213567115925,-0.004607299690447153,202401,False,,False,,,10.133507773618184,-1.0387509154129848,15.202274683597636,0.13155925949403963
2024-01-16,202401,5484.6,5514.400000000001,29.800000000000185,2.476190476190487,21.18606052748617,-16.233679575105192,29.800000000000182,3.552713678800501e-15,-54.19999999999982,-16.399999999999636,37.80000000000018,-0.009785513107532284,-0.002965212989079258,202401,False,,False,,,10.138171691805463,2.6951417232256127,15.003501274870766,2.519411923089651
2024-01-17,202401,5395.8,5349.6,-46.19999999999982,2.615079365079376,21.613516163182513,-16.383357433023765,-46.19999999999982,0.0,-88.80000000000018,-164.80000000000018,-76.0,-0.016190788753965735,-0.0298853909763529,202401,False,,False,,,10.433066895620161,-4.678881085826444,15.298432480605152,-4.967829226710011
2024-01-18,202402,5194.0,5275.0,81.0,2.402380952380965,22.361557843579728,-17.556795938817796,81.0,0.0,-201.80000000000018,-74.60000000000036,127.19999999999982,-0.037399458838355826,-0.013944967848063428,202401,True,,False,,,11.399134470066883,6.895051484304306,17.10094320749171,7.438186213277119
2024-01-19,202402,5236.8,5220.8,-16.0,2.6952380952381088,24.968654721758533,-19.57817853128232,-16.0,0.0,42.80000000000018,-54.19999999999982,-97.0,0.008240277242972605,-0.01027488151658762,202402,False,,False,,,13.815762627147924,-1.3531817677948546,21.127759899805664,-4.591116164704816
2024-01-22,202402,4875.2,4821.2,-54.0,2.6158730158730297,25.01280525740244,-19.781059225656385,-54.0,0.0,-361.60000000000036,-399.60000000000036,-38.0,-0.06904980140543848,-0.07653999387067123,202402,False,,False,,,13.893590412325203,-4.074963442541697,23.122891364414244,-1.6433930947961546
2024-01-23,202402,5024.8,4998.0,-26.800000000000185,2.441269841269855,25.894310417054847,-21.01177073451514,-26.800000000000182,-3.552713678800501e-15,149.60000000000036,176.80000000000018,27.199999999999815,0.03068592057761732,0.03667136812411842,202402,False,,False,,,14.91447009389936,-1.9605973029662607,23.42996260079698,1.1609066759276259
2024-01-24,202402,5048.4,5091.6,43.20000000000073,2.340476190476202,26.076429769729152,-21.395477388776747,43.20000000000073,0.0,23.599999999999454,93.60000000000036,70.00000000000091,0.004696704346441649,0.018727490996398588,202402,False,,False,,,15.130885398062247,2.7004053453975168,23.45727248260611,2.9841491610717688
2024-01-25,202402,5279.8,5303.2,23.399999999999636,2.515079365079377,26.79926099151152,-21.769102261352767,23.399999999999636,0.0,231.40000000000055,211.59999999999945,-19.80000000000109,0.04583630457174559,0.041558645612381095,202402,False,,False,,,15.65369882387827,1.3341843911716407,24.361496694828098,-0.8127579453771654
2024-01-26,202402,5230.8,5221.0,-9.800000000000182,2.6253968253968343,27.03567402238392,-21.784880371590255,-9.800000000000182,0.0,-49.0,-82.19999999999982,-33.19999999999982,-0.009280654570248847,-0.015500075426157722,202402,False,,False,,,15.805312877368674,-0.7861531702538267,24.40509062644202,-1.3603719202758802
2024-01-29,202402,5093.0,5070.4,-22.600000000000364,2.503968253968261,26.855535374444266,-21.84759886650774,-22.600000000000364,0.0,-137.80000000000018,-150.60000000000036,-12.800000000000182,-0.02634396268257244,-0.02884504884121819,202402,False,,False,,,15.825599387056304,-1.5862886226287936,24.614863211261003,-0.5200110148954367
2024-01-30,202402,4936.2,4907.8,-28.399999999999636,2.4428571428571515,26.968890841150856,-22.083176555436555,-28.399999999999636,0.0,-156.80000000000018,-162.59999999999945,-5.799999999999272,-0.0307873551934027,-0.03206847585989259,202402,False,,False,,,16.01115469750623,-1.9263355907529032,24.632078206429846,-0.23546531280845262
2024-01-31,202402,4752.0,4740.0,-12.0,2.344444444444456,27.16510869944217,-22.47621981055326,-12.0,0.0,-184.19999999999982,-167.80000000000018,16.399999999999636,-0.03731615412665612,-0.0341904723093851,202402,False,,False,,,16.269061423326193,-0.8817007982942232,24.627897788787187,0.6659114854482779
2024-02-01,202402,4709.2,4699.8,-9.399999999999636,2.323015873015886,27.18398273742513,-22.537950991393352,-9.399999999999636,0.0,-42.80000000000018,-40.19999999999982,2.600000000000364,-0.009006734006734018,-0.00848101265822776,202402,False,,False,,,16.2489315888085,-0.7214637964929206,24.672990098568103,0.10537839109136815
2024-02-02,202402,4481.0,4515.400000000001,34.400000000000546,2.2428571428571566,27.124312226060937,-22.63859794034662,34.400000000000546,0.0,-228.19999999999982,-184.39999999999964,43.80000000000018,-0.04845833687250489,-0.039235712157964064,202402,False,,False,,,16.256193846772348,1.9781471087420726,24.666345206750538,1.7756988168645778
2024-02-05,202402,4278.2,4170.4,-107.80000000000018,2.316666666666682,27.468511505659784,-22.835178172326422,-107.80000000000018,0.0,-202.80000000000018,-345.0000000000009,-142.20000000000073,-0.045257754965409513,-0.07640519112371014,202402,False,,False,,,16.584038937326113,-6.639918483236584,24.997733311383858,-5.688515763757008
2024-02-06,202403,4524.4,4562.599999999999,38.19999999999982,1.8825396825396956,30.606887857586756,-26.84180849250736,38.19999999999982,0.0,246.19999999999982,392.1999999999998,146.0,0.057547566733672895,0.09404373681181655,202402,True,,False,,,19.823422937769816,1.8320478976546484,28.779993822870185,5.072968427254501
2024-02-07,202403,4727.4,4791.2,63.80000000000018,2.0269841269841384,31.11346775782133,-27.05949950385305,63.80000000000018,0.0,203.0,228.60000000000036,25.600000000000364,0.04486782777826903,0.05010301144084517,202403,False,,False,,,20.157003545150086,3.0645931938568842,32.315106640265306,0.7921991496107961
2024-02-08,202403,4970.0,4991.4,21.399999999999636,2.238095238095249,32.32936524202884,-27.853174765838347,21.399999999999636,0.0,242.60000000000036,200.19999999999982,-42.400000000000546,0.05131784913483117,0.04178493905493408,202403,False,,False,,,21.119209504643198,0.9073211171891409,32.40818178276356,-1.3083115950229327
2024-02-19,202403,4935.8,4962.2,26.399999999999636,2.3412698412698485,32.516558745546966,-27.834019063007272,26.399999999999636,0.0,-34.19999999999982,-29.199999999999818,5.0,-0.0068812877263580985,-0.005850062106823706,202403,False,,False,,,21.212486888622966,1.134177726781925,32.69262271213464,0.15293970275881633
2024-02-20,202403,4997.0,4989.6,-7.399999999999636,2.4373015873015937,32.764434158011724,-27.88983098340854,-7.399999999999636,0.0,61.19999999999982,27.400000000000546,-33.79999999999927,0.012399205802504198,0.005521744387570138,202403,False,,False,,,21.305683881456773,-0.46172193495572533,32.642557522598686,-1.035458081879745
2024-02-21,202403,5073.8,5007.2,-66.60000000000036,2.3611111111111183,32.690253445231484,-27.968031223009245,-66.60000000000036,0.0,76.80000000000018,17.599999999999454,-59.20000000000073,0.015369221532919752,0.003527336860670083,202403,False,,False,,,21.17622938365307,-3.256534006207253,32.571438191436805,-1.817543322835671
2024-02-22,202403,5097.6,5124.400000000001,26.800000000000185,2.019841269841277,33.49283754791335,-29.4531550082308,26.800000000000182,3.552713678800501e-15,23.800000000000182,117.20000000000073,93.40000000000055,0.0046907643186566705,0.023406294935293337,202403,False,,False,,,22.077788646401004,1.1224022082573215,32.68500876517858,2.8575791633106586
2024-02-23,202403,5191.4,5213.4,22.0,2.133333333333342,33.75691624254748,-29.490249575880796,22.0,0.0,93.79999999999927,88.99999999999909,-4.8000000000001855,0.018400816070307524,0.017367886972133206,202403,False,,False,,,22.224817414118633,0.8938956076213285,33.86009689318927,-0.1417597833562512
2024-02-26,202403,5227.8,5215.200000000001,-12.599999999999454,2.1817460317460395,33.88970525016238,-29.5262131866703,-12.599999999999454,0.0,36.400000000000546,1.8000000000010914,-34.599999999999454,0.007011596101244466,0.0003452641270573764,202403,False,,False,,,22.31354129788741,-0.6624563010598856,33.84318316093583,-1.0223624602764079
2024-02-27,202403,5349.4,5384.0,34.600000000000364,2.090476190476202,33.83582177719235,-29.654869396239945,34.600000000000364,0.0,121.59999999999945,168.79999999999927,47.19999999999982,0.02326026244309265,0.032366927442859295,202403,False,,False,,,22.356149268177013,1.4541647320184978,34.01491883027661,1.3876264187344522
