date,交割月份,IM_settle,MO_synthetic,basis,rolling_mean,upper,lower
2023-10-20,202311,5758.0,5772.2,14.199999999999818,2.939682539682537,23.767936096061625,-17.888571016696552
2023-10-23,202311,5603.8,5610.2,6.399999999999636,3.052380952380948,23.81542986966412,-17.710667964902225
2023-10-24,202311,5690.4,5684.6,-5.799999999999272,3.10873015873015,23.830534135657036,-17.613073818196735
2023-10-25,202311,5749.8,5740.6,-9.199999999999818,3.1111111111111076,23.828664878047043,-17.60644265582483
2023-10-26,202311,5774.4,5785.8,11.400000000000546,2.927777777777775,23.25498387350717,-17.399428317951624
2023-10-27,202311,5913.4,5907.4,-6.0,3.003968253968254,23.31361741665674,-17.305680908720234
2023-10-30,202311,5986.2,5976.6,-9.599999999999454,2.9682539682539684,23.30955927792214,-17.373051341414204
2023-10-31,202311,5937.2,5945.8,8.600000000000364,2.97539682539683,23.29769531992443,-17.346901669130773
2023-11-01,202311,5933.6,5940.4,6.799999999999272,3.0095238095238153,23.34063832437647,-17.321590705328838
2023-11-02,202311,5883.0,5880.8,-2.199999999999818,3.079365079365083,23.34076940270825,-17.182039243978085
2023-11-03,202311,5967.4,5962.0,-5.399999999999636,3.094444444444449,23.334356976821766,-17.14546808793287
2023-11-06,202311,6076.2,6086.8,10.600000000000364,3.019841269841277,23.245792330623612,-17.20610979094106
2023-11-07,202311,6107.0,6096.2,-10.800000000000182,2.9722222222222294,23.069137033931373,-17.124692589486916
2023-11-08,202311,6098.6,6112.0,13.399999999999636,2.942857142857148,23.09870298962136,-17.21298870390707
2023-11-09,202311,6070.4,6074.6,4.200000000000728,2.9309523809523825,23.05840229846877,-17.196497536564003
2023-11-10,202311,6065.2,6065.6,0.4000000000005457,3.0071428571428616,23.00696243515665,-16.992676720870925
2023-11-13,202311,6111.0,6123.8,12.800000000000182,3.0904761904761986,22.869050111271253,-16.688097730318855
2023-11-14,202311,6153.4,6166.0,12.600000000000364,3.0904761904761986,22.869050111271253,-16.688097730318855
2023-11-15,202312,6144.8,6157.0,12.199999999999818,2.989682539682549,22.307322301562703,-16.327957222197607
2023-11-16,202312,6101.0,6092.2,-8.800000000000182,3.0555555555555665,22.385206713813883,-16.274095602702747
2023-11-17,202312,6146.0,6154.0,8.0,3.0246031746031847,22.40524717622014,-16.356040827013768
2023-11-20,202312,6208.6,6215.8,7.199999999999818,3.038095238095247,22.427875388327298,-16.351684912136797
2023-11-21,202312,6168.8,6160.6,-8.199999999999818,3.0984126984127065,22.444816408024735,-16.247991011199325
2023-11-22,202312,6109.0,6096.8,-12.199999999999818,2.992063492063499,22.290840005926217,-16.30671302179922
2023-11-23,202312,6169.6,6178.6,9.0,2.9841269841269913,22.306321356030065,-16.338067387776082
2023-11-24,202312,6082.4,6086.0,3.600000000000364,3.0500000000000087,22.3404451711307,-16.240445171130684
2023-11-27,202312,6072.6,6082.8,10.199999999999818,3.218253968253979,21.768221389857903,-15.331713453349948
2023-11-28,202312,6094.0,6099.0,5.0,3.238095238095249,21.807261424008633,-15.331070947818136
2023-11-29,202312,6069.0,6076.6,7.600000000000364,3.2246031746031867,21.783645369080105,-15.334439019873733
2023-11-30,202312,6024.2,6036.0,11.800000000000182,3.271428571428584,21.814779001991734,-15.27192185913457
2023-12-01,202312,6090.2,6092.2,2.0,3.1992063492063667,21.464170673650756,-15.065757975238022
2023-12-04,202312,6069.0,6060.2,-8.800000000000182,3.2388888888889027,21.449510932120116,-14.971733154342312
2023-12-05,202312,5973.8,5952.6,-21.199999999999815,3.207142857142871,21.473846567117597,-15.059560852831856
2023-12-06,202312,5998.6,5994.6,-4.0,3.0539682539682698,21.489299840493047,-15.381363332556507
2023-12-07,202312,6023.4,6014.2,-9.199999999999818,3.004761904761922,21.448981368996545,-15.439457559472702
2023-12-08,202312,6009.0,6000.6,-8.399999999999636,2.9690476190476365,21.472945591694664,-15.534850353599392
2023-12-11,202312,6070.6,6072.799999999999,2.1999999999989086,2.9198412698412888,21.47859723586415,-15.638914696181573
2023-12-12,202312,6078.0,6082.0,4.0,2.885714285714299,21.417886621867225,-15.64645805043862
2023-12-13,202312,6033.0,6020.8,-12.199999999999818,2.907936507936523,21.43193585538982,-15.616062839516776
2023-12-14,202312,6004.6,5997.2,-7.400000000000546,2.819841269841289,21.41939179075696,-15.77970925107438
2023-12-15,202401,5897.2,5912.6,15.400000000000546,2.8222222222222397,21.416363250154255,-15.771918805709774
2023-12-18,202401,5824.8,5836.0,11.199999999999818,2.9134920634920807,21.52796791394247,-15.700983786958307
2023-12-19,202401,5823.2,5848.2,25.0,2.9285714285714466,21.56378817960494,-15.706645322462046
2023-12-20,202401,5751.6,5752.400000000001,0.8000000000001819,2.9888888888889062,21.81088538273005,-15.833107604952234
2023-12-21,202401,5773.2,5775.4,2.199999999999818,2.960317460317478,21.77362256595117,-15.852987645316214
2023-12-22,202401,5716.4,5726.6,10.200000000000728,2.942857142857162,21.750763059938254,-15.865048774223933
2023-12-25,202401,5713.0,5720.200000000001,7.200000000000728,2.9746031746031942,21.804467333119305,-15.85526098391292
2023-12-26,202401,5640.8,5642.8,2.0,3.0365079365079612,21.81870860055717,-15.745692727541243
2023-12-27,202401,5675.0,5675.599999999999,0.5999999999994543,3.0365079365079573,21.81870860055717,-15.745692727541252
2023-12-28,202401,5802.6,5805.6,3.0,2.989682539682556,21.73693973066689,-15.75757465130178
2023-12-29,202401,5888.0,5893.0,5.0,2.9992063492063643,21.744026549011647,-15.745613850598918
2024-01-02,202401,5850.4,5833.4,-17.0,2.915873015873031,21.435412178707832,-15.60366614696177
2024-01-03,202401,5798.2,5808.4,10.199999999999818,2.773015873015888,21.349605050395205,-15.80357330436343
2024-01-04,202401,5759.6,5767.6,8.0,2.832539682539698,21.407806266869994,-15.7427269017906
2024-01-05,202401,5664.6,5668.8,4.199999999999818,2.782539682539696,21.23315565800666,-15.668076292927267
2024-01-08,202401,5505.6,5485.0,-20.600000000000364,2.758730158730169,21.186377322123032,-15.668917004662694
2024-01-09,202401,5501.8,5508.4,6.599999999999454,2.6071428571428643,21.172460795843957,-15.958175081558228
2024-01-10,202401,5499.2,5484.2,-15.0,2.6468253968254003,21.203325728161968,-15.909674934511168
2024-01-11,202401,5591.2,5593.2,2.0,2.566666666666671,21.25293791236284,-16.1196045790295
2024-01-12,202401,5566.4,5556.400000000001,-9.99999999999909,2.5301587301587354,21.184613905981696,-16.124296445664225
2024-01-15,202401,5538.8,5530.8,-8.0,2.526190476190485,21.19091833441628,-16.138537382035306
2024-01-16,202401,5484.6,5514.400000000001,29.800000000000185,2.476190476190487,21.18606052748617,-16.233679575105192
2024-01-17,202401,5395.8,5349.6,-46.19999999999982,2.615079365079376,21.613516163182513,-16.383357433023765
2024-01-18,202402,5194.0,5275.0,81.0,2.402380952380965,22.361557843579728,-17.556795938817796
2024-01-19,202402,5236.8,5220.8,-16.0,2.6952380952381088,24.968654721758533,-19.57817853128232
2024-01-22,202402,4875.2,4821.2,-54.0,2.6158730158730297,25.01280525740244,-19.781059225656385
2024-01-23,202402,5024.8,4998.0,-26.800000000000185,2.441269841269855,25.894310417054847,-21.01177073451514
2024-01-24,202402,5048.4,5091.6,43.20000000000073,2.340476190476202,26.076429769729152,-21.395477388776747
2024-01-25,202402,5279.8,5303.2,23.399999999999636,2.515079365079377,26.79926099151152,-21.769102261352767
2024-01-26,202402,5230.8,5221.0,-9.800000000000182,2.6253968253968343,27.03567402238392,-21.784880371590255
2024-01-29,202402,5093.0,5070.4,-22.600000000000364,2.503968253968261,26.855535374444266,-21.84759886650774
2024-01-30,202402,4936.2,4907.8,-28.399999999999636,2.4428571428571515,26.968890841150856,-22.083176555436555
2024-01-31,202402,4752.0,4740.0,-12.0,2.344444444444456,27.16510869944217,-22.47621981055326
2024-02-01,202402,4709.2,4699.8,-9.399999999999636,2.323015873015886,27.18398273742513,-22.537950991393352
2024-02-02,202402,4481.0,4515.400000000001,34.400000000000546,2.2428571428571566,27.124312226060937,-22.63859794034662
2024-02-05,202402,4278.2,4170.4,-107.80000000000018,2.316666666666682,27.468511505659784,-22.835178172326422
2024-02-06,202403,4524.4,4562.599999999999,38.19999999999982,1.8825396825396956,30.606887857586756,-26.84180849250736
2024-02-07,202403,4727.4,4791.2,63.80000000000018,2.0269841269841384,31.11346775782133,-27.05949950385305
2024-02-08,202403,4970.0,4991.4,21.399999999999636,2.238095238095249,32.32936524202884,-27.853174765838347
2024-02-19,202403,4935.8,4962.2,26.399999999999636,2.3412698412698485,32.516558745546966,-27.834019063007272
2024-02-20,202403,4997.0,4989.6,-7.399999999999636,2.4373015873015937,32.764434158011724,-27.88983098340854
2024-02-21,202403,5073.8,5007.2,-66.60000000000036,2.3611111111111183,32.690253445231484,-27.968031223009245
2024-02-22,202403,5097.6,5124.400000000001,26.800000000000185,2.019841269841277,33.49283754791335,-29.4531550082308
2024-02-23,202403,5191.4,5213.4,22.0,2.133333333333342,33.75691624254748,-29.490249575880796
2024-02-26,202403,5227.8,5215.200000000001,-12.599999999999454,2.1817460317460395,33.88970525016238,-29.5262131866703
2024-02-27,202403,5349.4,5384.0,34.600000000000364,2.090476190476202,33.83582177719235,-29.654869396239945
2024-02-28,202403,5190.4,5119.0,-71.39999999999964,2.209523809523821,34.21658905118855,-29.797541432140903
2024-02-29,202403,5288.4,5338.0,49.60000000000037,1.8968253968254112,35.213166806789715,-31.419516013138892
2024-03-01,202403,5375.8,5387.6,11.800000000000182,2.0841269841270016,35.938197812910175,-31.76994384465617
2024-03-04,202403,5375.2,5382.2,7.0,2.226190476190494,35.940856121387824,-31.488475169006833
2024-03-05,202403,5320.6,5314.2,-6.400000000000546,2.3166666666666855,35.95935677327923,-31.326023439945864
2024-03-06,202403,5358.2,5343.6,-14.599999999999454,2.2746031746031883,35.934338885576224,-31.38513253636985
2024-03-07,202403,5298.6,5274.2,-24.400000000000546,2.170634920634935,35.87651597282802,-31.53524613155815
2024-03-08,202403,5347.0,5350.799999999999,3.799999999999272,2.0460317460317583,35.911993463598826,-31.81992997153531
2024-03-11,202403,5432.2,5461.6,29.400000000000546,1.9873015873015951,35.78924626486908,-31.81464309026589
2024-03-12,202403,5480.4,5489.8,9.400000000000546,2.083333333333344,36.058991364421175,-31.89232469775449
2024-03-13,202403,5524.2,5515.2,-9.0,2.071428571428586,36.034669606480186,-31.891812463623015
2024-03-14,202403,5465.8,5483.8,18.0,1.938888888888901,35.81276296379884,-31.93498518602103
2024-03-15,202404,5499.8,5531.599999999999,31.799999999999272,1.992063492063503,35.924732733729314,-31.94060574960231
2024-03-18,202404,5612.4,5640.2,27.800000000000185,2.0920634920634984,36.227193164013855,-32.043066179886864
2024-03-19,202404,5595.6,5582.799999999999,-12.800000000001091,2.2015873015873093,36.4891082599098,-32.08593365673518
2024-03-20,202404,5630.6,5629.2,-1.4000000000005457,2.1563492063492085,36.49299981702589,-32.180301404327466
2024-03-21,202404,5637.2,5629.8,-7.399999999999636,2.2301587301587302,36.45532614188913,-31.995008681571672
2024-03-22,202404,5581.8,5563.0,-18.800000000000185,2.1650793650793667,36.40091778980662,-32.07075905964789
2024-03-25,202404,5468.6,5437.599999999999,-31.00000000000091,2.080158730158733,36.41767745138689,-32.25735999106942
2024-03-26,202404,5415.6,5403.0,-12.600000000000364,1.9722222222222223,36.554101629730894,-32.60965718528645
2024-03-27,202404,5278.6,5223.0,-55.60000000000037,1.8626984126984112,36.453701863917146,-32.72830503852032
2024-03-28,202404,5351.4,5352.599999999999,1.199999999999818,1.6507936507936471,36.98795620286335,-33.68636890127606
2024-03-29,202404,5395.6,5413.8,18.199999999999815,1.649999999999997,36.98719415625212,-33.687194156252126
2024-04-01,202404,5532.4,5544.6,12.200000000000728,1.7309523809523766,37.1261460969091,-33.664241335004355
2024-04-02,202404,5495.8,5508.2,12.399999999999636,1.7468253968253924,37.157253883116745,-33.66360308946596
2024-04-03,202404,5464.2,5468.0,3.800000000000182,1.7873015873015825,37.22311963962157,-33.6485164650184
2024-04-08,202404,5361.4,5351.2,-10.199999999999818,1.7865079365079322,37.22213592737783,-33.649120054361966
2024-04-09,202404,5414.6,5434.8,20.199999999999815,1.7309523809523766,37.19778747483348,-33.735882712928735
2024-04-10,202404,5324.2,5332.0,7.800000000000182,1.7825396825396782,37.31907005383979,-33.75399068876043
2024-04-11,202404,5365.0,5352.0,-13.0,1.79285714285714,37.33488145656857,-33.74916717085429
2024-04-12,202404,5320.4,5309.400000000001,-10.99999999999909,1.7460317460317425,37.33495209354909,-33.84288860148561
2024-04-15,202404,5225.8,5263.6,37.80000000000018,1.6936507936507943,37.31872586116551,-33.93142427386392
2024-04-16,202404,5087.2,5058.8,-28.399999999999636,1.8309523809523796,37.74487305733447,-34.08296829542971
2024-04-17,202404,5259.0,5285.200000000001,26.200000000000728,1.6753968253968283,37.77241692298083,-34.42162327218717
2024-04-18,202406,5180.2,5173.2,-7.0,1.7555555555555613,37.98062935353264,-34.46951824242152
2024-04-19,202405,5188.6,5195.2,6.599999999999454,1.7269841269841335,37.968338970909286,-34.514370716941016
2024-04-22,202405,5197.2,5189.2,-8.0,1.710317460317464,37.9387765196042,-34.51814159896927
2024-04-23,202405,5156.6,5153.400000000001,-3.199999999999818,1.6698412698412706,37.91888924055749,-34.57920670087495
2024-04-24,202405,5257.4,5275.6,18.200000000000728,1.6476190476190469,37.90173513681954,-34.60649704158145
2024-04-25,202406,5212.0,5216.4,4.399999999999636,1.70634920634921,38.01976793745413,-34.60706952475571
2024-04-26,202406,5342.2,5354.599999999999,12.399999999999636,1.7071428571428564,38.020789199023035,-34.606503484737324
2024-04-29,202406,5508.6,5511.6,3.0,1.7571428571428542,38.09493329944692,-34.580647585161216
2024-04-30,202406,5457.4,5451.4,-6.0,1.7833333333333283,38.11513100303799,-34.548464336371325
2024-05-06,202406,5559.0,5561.599999999999,2.5999999999994543,1.7626984126984049,38.106293203418105,-34.58089637802129
2024-05-07,202406,5557.4,5565.8,8.400000000000546,1.7523809523809395,38.09353310505393,-34.58877120029205
2024-05-08,202406,5467.4,5464.8,-2.5999999999994543,1.8023809523809409,38.145315637636024,-34.54055373287414
2024-05-09,202406,5565.0,5567.0,2.0,1.7952380952380866,38.140934264815435,-34.55045807433927
2024-05-10,202406,5493.6,5503.8,10.199999999999818,1.831746031746026,38.15963441807402,-34.49614235458196
2024-05-13,202406,5433.8,5445.8,12.0,1.899999999999997,38.225882248275035,-34.42588224827504
2024-05-14,202406,5474.2,5476.2,2.0,1.8698412698412692,38.1492990451792,-34.409616505496665
2024-05-15,202406,5433.4,5422.8,-10.599999999999454,1.8015873015873016,38.014767391058946,-34.41159278788434
2024-05-16,202406,5427.8,5417.799999999999,-10.00000000000091,1.7468253968253995,37.993234744548026,-34.499583950897225
2024-05-17,202406,5491.8,5531.8,40.0,1.6825396825396826,37.9546856969087,-34.58960633182933
2024-05-20,202406,5540.2,5542.4,2.199999999999818,1.77301587301587,38.31335575065653,-34.76732400462478
2024-05-21,202406,5462.4,5478.2,15.800000000000182,1.7626984126984084,38.30107410522588,-34.77567727982907
2024-05-22,202406,5484.8,5481.8,-3.0,1.785714285714282,38.35222380833881,-34.780795236910244
2024-05-23,202406,5347.8,5360.0,12.199999999999818,1.7825396825396782,38.35057770993411,-34.78549834485475
2024-05-24,202406,5308.6,5298.4,-10.200000000000728,1.8801587301587273,38.42748564036234,-34.66716818004489
2024-05-27,202406,5317.2,5337.799999999999,20.599999999999454,1.7849206349206284,38.33258807340203,-34.762746803560766
2024-05-28,202406,5275.6,5279.0,3.399999999999636,1.872222222222212,38.49436420973953,-34.749919765295104
2024-05-29,202406,5275.4,5285.0,9.600000000000364,1.9158730158730055,38.51889174665756,-34.68714571491155
2024-05-30,202406,5286.0,5296.0,10.0,1.8944444444444355,38.47301614870683,-34.684127259817956
2024-05-31,202406,5319.8,5314.2,-5.600000000000364,1.9095238095238016,38.49835521953088,-34.67930760048327
2024-06-03,202406,5206.8,5227.8,21.0,1.868253968253958,38.46745192862696,-34.730943992119045
2024-06-04,202406,5258.0,5270.4,12.399999999999636,1.884920634920624,38.51523762350091,-34.74539635365966
2024-06-05,202406,5223.0,5212.400000000001,-10.599999999999454,1.876984126984116,38.49727687245427,-34.74330861848603
2024-06-06,202406,5099.0,5107.400000000001,8.400000000000546,1.7873015873015787,38.41872722790996,-34.84412405330681
2024-06-07,202406,5126.0,5120.2,-5.800000000000182,1.8269841269841185,38.465338729980814,-34.811370476012584
2024-06-11,202406,5169.4,5175.2,5.800000000000182,1.8357142857142763,38.46571278397975,-34.7942842125512
2024-06-12,202406,5189.2,5180.2,-9.0,1.7238095238095152,38.13081754908276,-34.68319850146373
2024-06-13,202406,5146.6,5151.6,5.0,1.6682539682539597,38.09790478559297,-34.76139684908505
2024-06-14,202406,5168.2,5173.0,4.800000000000182,1.638888888888878,38.04572220591239,-34.76794442813463
2024-06-17,202406,5175.8,5175.4,-0.4000000000005457,1.5777777777777648,37.911116228256894,-34.75556067270137
2024-06-18,202406,5217.4,5230.4,13.0,1.5301587301587136,37.84219525679229,-34.781877796474866
2024-06-19,202406,5161.8,5155.6,-6.199999999999818,1.5650793650793529,37.90434236028153,-34.77418363012282
2024-06-20,202407,5006.4,5008.0,1.6000000000003638,1.5460317460317363,37.89656641918126,-34.80450292711779
2024-06-21,202407,5006.4,4998.2,-8.199999999999818,1.56428571428571,37.9102722080657,-34.78170077949428
2024-06-24,202407,4853.4,4838.400000000001,-14.99999999999909,1.5817460317460297,37.90462656052991,-34.741134497037855
2024-06-25,202407,4793.4,4808.0,14.600000000000364,1.5103174603174618,37.892742440024875,-34.87210751938996
2024-06-26,202407,4941.6,4954.2,12.599999999999454,1.5404761904761934,37.95376283845247,-34.87281045750009
2024-06-27,202407,4832.4,4842.0,9.600000000000364,1.553968253968255,37.98116925291231,-34.873232744975795
2024-06-28,202407,4858.0,4855.4,-2.600000000000364,1.6238095238095267,38.04493581781125,-34.7973167701922
2024-07-01,202407,4904.0,4893.0,-11.0,1.6214285714285728,38.04358466840371,-34.80072752554656
2024-07-02,202407,4860.8,4865.0,4.199999999999818,1.5912698412698412,38.04269815613347,-34.86015847359379
2024-07-03,202407,4836.2,4835.2,-1.0,1.6190476190476226,38.06770573466478,-34.829610496569536
2024-07-04,202407,4724.8,4734.2,9.399999999999636,1.6293650793650845,38.07356194572054,-34.81483178699037
2024-07-05,202407,4783.6,4783.200000000001,-0.3999999999996362,1.668253968253974,38.12466707051637,-34.788159134008424
2024-07-08,202407,4656.6,4666.6,10.0,1.6833333333333398,38.133141644165626,-34.76647497749895
2024-07-09,202407,4776.0,4763.8,-12.199999999999818,1.7642857142857191,38.19693132885718,-34.66835990028574
2024-07-10,202407,4764.8,4759.4,-5.400000000000546,1.669047619047624,38.12180885787727,-34.78371361978202
2024-07-11,202407,4877.0,4880.8,3.800000000000182,1.6507936507936545,38.113125868813015,-34.81153856722571
2024-07-12,202407,4874.8,4866.8,-8.0,1.6023809523809602,38.02057144487895,-34.81580954011702
2024-07-15,202407,4805.0,4809.6,4.600000000000364,1.5928571428571483,38.01986589213601,-34.83415160642171
2024-07-16,202407,4813.8,4817.4,3.5999999999994543,1.6047619047619142,38.03374084386001,-34.82421703433618
2024-07-17,202407,4794.6,4791.4,-3.2000000000007276,1.617460317460326,38.04698364831387,-34.812063013393214
2024-07-18,202408,4749.0,4754.6,5.600000000000364,1.5785714285714365,38.00765754543954,-34.85051468829667
2024-07-19,202408,4764.0,4761.400000000001,-2.5999999999994543,1.6015873015873103,38.03348947341802,-34.830314870243406
2024-07-22,202408,4761.6,4768.0,6.399999999999636,1.59920634920636,38.03213218724253,-34.8337194888298
2024-07-23,202408,4657.8,4632.8,-25.0,1.6007936507936602,38.034524320849535,-34.83293701926221
2024-07-24,202408,4582.4,4577.0,-5.399999999999636,1.465873015873025,38.04110607641901,-35.10936004467297
2024-07-25,202408,4584.0,4579.8,-4.199999999999818,1.4238095238095354,38.0061768050847,-35.15855775746562
2024-07-26,202408,4657.0,4664.8,7.800000000000182,1.434126984126997,38.008645470594075,-35.14039150234008
2024-07-29,202408,4642.6,4638.8,-3.800000000000182,1.4722222222222368,38.05321037334309,-35.10876592889862
2024-07-30,202408,4656.8,4656.0,-0.8000000000001819,1.483333333333345,38.056175019535274,-35.08950835286859
2024-07-31,202408,4875.8,4887.0,11.199999999999818,1.4309523809523896,37.978806416510274,-35.11690165460549
2024-08-01,202408,4866.0,4860.0,-6.0,1.4777777777777872,38.04541320919057,-35.08985765363499
2024-08-02,202408,4797.6,4793.0,-4.600000000000364,1.4317460317460398,38.00774583301044,-35.144253769518365
2024-08-05,202408,4676.6,4673.2,-3.4000000000005457,1.4333333333333431,38.0082469051909,-35.14158023852421
2024-08-06,202408,4717.4,4730.0,12.600000000000364,1.39126984126985,37.96393086778224,-35.18139118524253
2024-08-07,202408,4725.2,4718.400000000001,-6.799999999999272,1.4428571428571515,38.04203575094307,-35.15632146522877
2024-08-08,202408,4738.0,4732.8,-5.199999999999818,1.423809523809532,38.03517804597021,-35.18755899835115
2024-08-09,202408,4695.6,4689.2,-6.400000000000546,1.375396825396834,37.9894183618628,-35.238624711069136
2024-08-12,202408,4665.8,4676.0,10.199999999999818,1.3317460317460403,37.956555516965594,-35.29306345347351
2024-08-13,202408,4666.8,4693.6,26.800000000000185,1.3825396825396918,38.02095228028914,-35.25587291520975
2024-08-14,202409,4605.2,4597.8,-7.399999999999636,1.4730158730158869,38.24973129105225,-35.30369954502047
2024-08-15,202409,4638.0,4641.8,3.800000000000182,1.419841269841285,38.20901792037157,-35.369335380689
2024-08-16,202409,4614.6,4611.2,-3.4000000000005457,1.3960317460317613,38.17119139272511,-35.379127900661594
2024-08-19,202409,4623.4,4626.2,2.800000000000182,1.3539682539682676,38.12671626824992,-35.418779760313384
2024-08-20,202409,4532.0,4541.8,9.800000000000182,1.3912698412698536,38.150683800687915,-35.36814411814821
2024-08-21,202409,4520.2,4521.8,1.6000000000003638,1.4000000000000117,38.16637993095185,-35.36637993095182
2024-08-22,202409,4467.8,4476.8,9.0,1.3912698412698536,38.15640593201938,-35.373866249479676
2024-08-23,202409,4471.0,4478.8,7.800000000000182,1.4095238095238196,38.18522537161756,-35.366177752569925
2024-08-26,202409,4484.8,4491.8,7.0,1.438888888888901,38.223169891874434,-35.345392114096626
2024-08-27,202409,4443.2,4447.200000000001,4.0000000000009095,1.5190476190476303,38.26323458839979,-35.225139350304524
2024-08-28,202409,4454.6,4452.8,-1.800000000000182,1.4785714285714444,38.189116671638345,-35.23197381449546
2024-08-29,202409,4537.0,4528.799999999999,-8.200000000000728,1.4000000000000152,38.05324974857593,-35.253249748575904
2024-08-30,202409,4641.8,4620.0,-21.800000000000185,1.4246031746031855,38.04356881791352,-35.19436246870715
2024-09-02,202409,4528.0,4516.6,-11.399999999999636,1.2984126984127085,38.017733440743505,-35.42090804391808
2024-09-03,202409,4547.2,4548.8,1.6000000000003638,1.3047619047619163,38.014705906584744,-35.40518209706091
2024-09-04,202409,4532.4,4538.8,6.400000000000546,1.3587301587301717,38.03009089032551,-35.312630572865174
2024-09-05,202409,4571.0,4577.4,6.399999999999636,1.311904761904778,37.92699630700421,-35.303186783194654
2024-09-06,202409,4494.4,4496.4,2.0,1.3706349206349373,37.9706420393535,-35.22937219808363
2024-09-09,202409,4456.2,4458.4,2.199999999999818,1.4253968253968428,37.98754115220009,-35.1367475014064
2024-09-10,202409,4471.8,4472.6,0.8000000000001819,1.3825396825396992,37.915505350163386,-35.150425985083984
2024-09-11,202409,4464.6,4474.8,10.199999999999818,1.4317460317460469,37.92787277744594,-35.06438071395385
2024-09-12,202409,4475.0,4468.0,-7.0,1.4611111111111248,37.973563582566776,-35.05134136034453
2024-09-13,202409,4424.6,4418.8,-5.800000000000182,1.4595238095238248,37.97341837447703,-35.05437075542938
2024-09-18,202409,4399.6,4402.4,2.7999999999992724,1.428571428571443,37.95384822684736,-35.09670536970447
2024-09-19,202409,4484.8,4491.0,6.199999999999818,1.4047619047619155,37.91856201073172,-35.109038201207895
2024-09-20,202410,4412.8,4427.4,14.599999999999454,1.365079365079376,37.8360169185683,-35.10585818840955
2024-09-23,202410,4436.6,4439.400000000001,2.800000000000182,1.3849206349206422,37.87928251969815,-35.10944124985687
2024-09-24,202410,4624.4,4653.4,29.0,1.423809523809532,37.90317161870258,-35.05555257108352
2024-09-25,202410,4690.6,4679.2,-11.400000000000546,1.5674603174603283,38.19524311825308,-35.06032248333242
2024-09-26,202410,4875.2,4931.0,55.80000000000018,1.5642857142857245,38.19644204765402,-35.06787061908257
2024-09-27,202410,5285.0,5345.6,60.60000000000037,1.8039682539682664,39.059240568728704,-35.451304060792175
2024-09-30,202410,5801.2,6029.8,228.60000000000036,2.0531746031746163,40.03398071407427,-35.92763150772503
2024-10-08,202410,6174.4,6221.6,47.20000000000073,2.8944444444444613,50.373186548133056,-44.584297659244136
2024-10-09,202410,5853.4,5713.799999999999,-139.60000000000036,3.174603174603196,50.862966946159226,-44.51376059695283
2024-10-10,202410,5699.8,5654.4,-45.400000000000546,2.5079365079365297,53.37156390183264,-48.35569088595958
2024-10-11,202410,5401.2,5422.8,21.600000000000364,2.344444444444463,53.5583155457666,-48.86942665687767
2024-10-14,202410,5590.8,5619.4,28.599999999999454,2.3992063492063687,53.66598921451688,-48.86757651610415
2024-10-15,202410,5539.0,5499.0,-40.0,2.507936507936526,53.88061967446818,-48.86474665859512
2024-10-16,202410,5510.4,5523.2,12.800000000000182,2.3507936507936673,54.00071388711792,-49.29912658553058
2024-10-17,202412,5468.4,5439.4,-29.0,2.3365079365079517,53.97281255075102,-49.29979667773512
2024-10-18,202412,5829.0,5736.4,-92.60000000000036,2.1952380952381088,53.97928158289669,-49.58880539242047
2024-10-21,202412,5826.6,5833.6,7.0,1.8150793650793784,54.958245049284365,-51.32808631912561
2024-10-22,202412,5835.6,5861.2,25.599999999999454,1.8714285714285837,55.006318825593546,-51.263461682736384
2024-10-23,202412,5868.6,5862.400000000001,-6.199999999999818,1.9396825396825512,55.15238257467054,-51.27301749530544
2024-10-24,202412,5822.6,5835.2,12.599999999999454,1.9087301587301695,55.13129686002084,-51.313836542560495
2024-10-25,202412,5948.0,5983.0,35.0,1.9555555555555637,55.194965548997175,-51.28385443788605
2024-10-28,202412,6030.6,6045.2,14.599999999999454,2.0952380952381024,55.49639663732307,-51.30592044684687
2024-10-29,202412,5953.2,5952.0,-1.199999999999818,2.1380952380952425,55.56207843524038,-51.2858879590499
2024-10-30,202412,5948.8,5977.8,29.0,2.113492063492072,55.53789285220684,-51.31090872522269
2024-10-31,202412,6085.2,6068.2,-17.0,2.2039682539682635,55.73328420181661,-51.32534769388008
2024-11-01,202412,5899.0,5894.8,-4.199999999999818,2.097619047619056,55.672798912484275,-51.477560817246165
2024-11-04,202412,5991.4,6024.2,32.80000000000018,2.12063492063493,55.67992443423666,-51.438654592966806
2024-11-05,202412,6251.0,6257.6,6.600000000000364,2.277777777777789,55.96417950083077,-51.408623945275195
2024-11-06,202412,6266.4,6267.0,0.6000000000003638,2.2476190476190605,55.91566002781752,-51.4204219325794
2024-11-07,202412,6361.4,6392.6,31.200000000000728,2.2246031746031907,55.89046736635271,-51.44126101714633
2024-11-08,202412,6384.2,6397.4,13.199999999999818,2.371428571428587,56.15146074998846,-51.40860360713128
2024-11-11,202412,6492.4,6508.4,16.0,2.4603174603174747,56.23758915561368,-51.31695423497872
2024-11-12,202412,6393.0,6411.400000000001,18.400000000000546,2.4785714285714406,56.27114993677457,-51.314007079631686
2024-11-13,202412,6403.4,6408.200000000001,4.800000000001091,2.57539682539684,56.39451951886995,-51.24372586807628
2024-11-14,202412,6243.2,6239.4,-3.800000000000182,2.632539682539699,56.430321472235256,-51.165242107155855
